# wavelength   photoabsorption photodissociation   photoionization
1.37295825e+03 0.00000000e+00 5.89172180e-19 0.00000000e+00
1.37387378e+03 0.00000000e+00 5.44576369e-19 0.00000000e+00
1.37479004e+03 0.00000000e+00 5.20976977e-19 0.00000000e+00
1.37570679e+03 0.00000000e+00 5.28144496e-19 0.00000000e+00
1.37662427e+03 0.00000000e+00 5.57203904e-19 0.00000000e+00
1.37754236e+03 0.00000000e+00 5.96905956e-19 0.00000000e+00
1.37846094e+03 0.00000000e+00 6.36112605e-19 0.00000000e+00
1.37938025e+03 0.00000000e+00 6.63657666e-19 0.00000000e+00
1.38030005e+03 0.00000000e+00 6.69906426e-19 0.00000000e+00
1.38122046e+03 0.00000000e+00 6.68499641e-19 0.00000000e+00
1.38214160e+03 0.00000000e+00 6.65528013e-19 0.00000000e+00
1.38306335e+03 0.00000000e+00 6.61152806e-19 0.00000000e+00
1.38398560e+03 0.00000000e+00 6.55536676e-19 0.00000000e+00
1.38490857e+03 0.00000000e+00 6.48840611e-19 0.00000000e+00
1.38583215e+03 0.00000000e+00 6.41228419e-19 0.00000000e+00
1.38675635e+03 0.00000000e+00 6.32863900e-19 0.00000000e+00
1.38768103e+03 0.00000000e+00 6.23912722e-19 0.00000000e+00
1.38860645e+03 0.00000000e+00 6.14537612e-19 0.00000000e+00
1.38953247e+03 0.00000000e+00 6.04905488e-19 0.00000000e+00
1.39045911e+03 0.00000000e+00 5.95182776e-19 0.00000000e+00
1.39138635e+03 0.00000000e+00 5.85536563e-19 0.00000000e+00
1.39231421e+03 0.00000000e+00 5.76134597e-19 0.00000000e+00
1.39324268e+03 0.00000000e+00 5.67145289e-19 0.00000000e+00
1.39417175e+03 0.00000000e+00 5.58737710e-19 0.00000000e+00
1.39510144e+03 0.00000000e+00 5.51081599e-19 0.00000000e+00
1.39603186e+03 0.00000000e+00 5.44346543e-19 0.00000000e+00
1.39696289e+03 0.00000000e+00 5.38704734e-19 0.00000000e+00
1.39789441e+03 0.00000000e+00 5.34328460e-19 0.00000000e+00
1.39882666e+03 0.00000000e+00 5.31389027e-19 0.00000000e+00
1.39975952e+03 0.00000000e+00 5.30060237e-19 0.00000000e+00
1.40069287e+03 0.00000000e+00 5.30015315e-19 0.00000000e+00
1.40162695e+03 0.00000000e+00 5.30083546e-19 0.00000000e+00
