# wavelength   photoabsorption photodissociation   photoionization
1.30426038e+03 0.00000000e+00 1.22997342e-17 0.00000000e+00
1.30513013e+03 0.00000000e+00 1.18344001e-17 0.00000000e+00
1.30600049e+03 0.00000000e+00 1.13756178e-17 0.00000000e+00
1.30687146e+03 0.00000000e+00 1.09257688e-17 0.00000000e+00
1.30774292e+03 0.00000000e+00 1.04873049e-17 0.00000000e+00
1.30861499e+03 0.00000000e+00 1.00625626e-17 0.00000000e+00
1.30948767e+03 0.00000000e+00 9.65395229e-18 0.00000000e+00
1.31036084e+03 0.00000000e+00 9.26394733e-18 0.00000000e+00
1.31123474e+03 0.00000000e+00 8.89486878e-18 0.00000000e+00
1.31210925e+03 0.00000000e+00 8.54921296e-18 0.00000000e+00
1.31298425e+03 0.00000000e+00 8.22947303e-18 0.00000000e+00
1.31385974e+03 0.00000000e+00 7.93809712e-18 0.00000000e+00
1.31473584e+03 0.00000000e+00 7.67750740e-18 0.00000000e+00
1.31561267e+03 0.00000000e+00 7.45015344e-18 0.00000000e+00
1.31648999e+03 0.00000000e+00 7.25858772e-18 0.00000000e+00
1.31736804e+03 0.00000000e+00 7.10525673e-18 0.00000000e+00
1.31824646e+03 0.00000000e+00 6.99272531e-18 0.00000000e+00
1.31912561e+03 0.00000000e+00 6.92345727e-18 0.00000000e+00
1.32000525e+03 0.00000000e+00 6.90000105e-18 0.00000000e+00
1.32088550e+03 0.00000000e+00 6.93253102e-18 0.00000000e+00
1.32176636e+03 0.00000000e+00 7.02552739e-18 0.00000000e+00
1.32264783e+03 0.00000000e+00 7.17326609e-18 0.00000000e+00
1.32352979e+03 0.00000000e+00 7.36996850e-18 0.00000000e+00
1.32441248e+03 0.00000000e+00 7.60991716e-18 0.00000000e+00
1.32529565e+03 0.00000000e+00 7.88725060e-18 0.00000000e+00
1.32617944e+03 0.00000000e+00 8.19618033e-18 0.00000000e+00
1.32706384e+03 0.00000000e+00 8.53086317e-18 0.00000000e+00
1.32794885e+03 0.00000000e+00 8.88543146e-18 0.00000000e+00
1.32883435e+03 0.00000000e+00 9.25394162e-18 0.00000000e+00
1.32972046e+03 0.00000000e+00 9.63052715e-18 0.00000000e+00
1.33060730e+03 0.00000000e+00 1.00093013e-17 0.00000000e+00
1.33149463e+03 0.00000000e+00 1.03841957e-17 0.00000000e+00
