# wavelength   photoabsorption photodissociation   photoionization
1.30948761e+02 7.65819000e-18 7.67661079e-18 0.00000000e+00
1.31036087e+02 7.65819000e-18 7.68388280e-18 0.00000000e+00
1.31123474e+02 7.72237000e-18 7.69103719e-18 0.00000000e+00
1.31210922e+02 7.72237000e-18 7.69848471e-18 0.00000000e+00
1.31298431e+02 7.72237000e-18 7.70663766e-18 0.00000000e+00
1.31385971e+02 7.72237000e-18 7.71591075e-18 0.00000000e+00
1.31473587e+02 7.72237000e-18 7.72678984e-18 0.00000000e+00
1.31561264e+02 7.72237000e-18 7.74005376e-18 0.00000000e+00
1.31649002e+02 7.72237000e-18 7.75533923e-18 0.00000000e+00
1.31736801e+02 7.81908000e-18 7.77204737e-18 0.00000000e+00
1.31824646e+02 7.81908000e-18 7.78956551e-18 0.00000000e+00
1.31912567e+02 7.81908000e-18 7.80729278e-18 0.00000000e+00
1.32000519e+02 7.81908000e-18 7.82470900e-18 0.00000000e+00
1.32088547e+02 7.81908000e-18 7.84261722e-18 0.00000000e+00
1.32176636e+02 7.81908000e-18 7.86117022e-18 0.00000000e+00
1.32264786e+02 7.93198000e-18 7.88013571e-18 0.00000000e+00
1.32352982e+02 7.93198000e-18 7.89927775e-18 0.00000000e+00
1.32441254e+02 7.93198000e-18 7.91836743e-18 0.00000000e+00
1.32529572e+02 7.93198000e-18 7.93723524e-18 0.00000000e+00
1.32617950e+02 7.93198000e-18 7.95680831e-18 0.00000000e+00
1.32706390e+02 7.93198000e-18 7.97690726e-18 0.00000000e+00
1.32794891e+02 8.04488000e-18 7.99683184e-18 0.00000000e+00
1.32883438e+02 8.04488000e-18 8.01587640e-18 0.00000000e+00
1.32972046e+02 8.04488000e-18 8.03333796e-18 0.00000000e+00
1.33060730e+02 8.04488000e-18 8.04855239e-18 0.00000000e+00
1.33149460e+02 8.04488000e-18 8.06198054e-18 0.00000000e+00
1.33238251e+02 8.04488000e-18 8.07423906e-18 0.00000000e+00
1.33327118e+02 8.04488000e-18 8.08568296e-18 0.00000000e+00
1.33416016e+02 8.12533000e-18 8.09666727e-18 0.00000000e+00
1.33504990e+02 8.12533000e-18 8.10755293e-18 0.00000000e+00
1.33594025e+02 8.12533000e-18 8.11869631e-18 0.00000000e+00
1.33683105e+02 8.12533000e-18 8.13035311e-18 0.00000000e+00
1.33772263e+02 8.12533000e-18 8.14194266e-18 0.00000000e+00
1.33861481e+02 8.12533000e-18 8.15342147e-18 0.00000000e+00
1.33950729e+02 8.20577000e-18 8.16492842e-18 0.00000000e+00
1.34040070e+02 8.20577000e-18 8.17660607e-18 0.00000000e+00
1.34129456e+02 8.20577000e-18 8.18859287e-18 0.00000000e+00
1.34218887e+02 8.20577000e-18 8.20102594e-18 0.00000000e+00
1.34308395e+02 8.20577000e-18 8.21456973e-18 0.00000000e+00
1.34397980e+02 8.20577000e-18 8.23058789e-18 0.00000000e+00
1.34487579e+02 8.20577000e-18 8.24788489e-18 0.00000000e+00
1.34577286e+02 8.30241000e-18 8.26506060e-18 0.00000000e+00
1.34667023e+02 8.30241000e-18 8.28069085e-18 0.00000000e+00
1.34756836e+02 8.30241000e-18 8.29336306e-18 0.00000000e+00
1.34846695e+02 8.30241000e-18 8.30164394e-18 0.00000000e+00
1.34936615e+02 8.30241000e-18 8.30633986e-18 0.00000000e+00
1.35026596e+02 8.30241000e-18 8.31068024e-18 0.00000000e+00
1.35116653e+02 8.30241000e-18 8.31471404e-18 0.00000000e+00
1.35206757e+02 8.30241000e-18 8.31842563e-18 0.00000000e+00
1.35296921e+02 8.30241000e-18 8.32180142e-18 0.00000000e+00
1.35387146e+02 8.30241000e-18 8.32482586e-18 0.00000000e+00
1.35477432e+02 8.33492000e-18 8.32748470e-18 0.00000000e+00
1.35567780e+02 8.33492000e-18 8.32976320e-18 0.00000000e+00
1.35658173e+02 8.33492000e-18 8.33164653e-18 0.00000000e+00
1.35748642e+02 8.33492000e-18 8.33311981e-18 0.00000000e+00
1.35839172e+02 8.33492000e-18 8.33416812e-18 0.00000000e+00
1.35929764e+02 8.33492000e-18 8.33477645e-18 0.00000000e+00
1.36020401e+02 8.33492000e-18 8.33496187e-18 0.00000000e+00
1.36111115e+02 8.33510000e-18 8.33501472e-18 0.00000000e+00
1.36201874e+02 8.33510000e-18 8.33532593e-18 0.00000000e+00
1.36292709e+02 8.33510000e-18 8.35236126e-18 0.00000000e+00
1.36383606e+02 8.38574000e-18 8.38047509e-18 0.00000000e+00
1.36474548e+02 8.38574000e-18 8.40755294e-18 0.00000000e+00
1.36565567e+02 8.43635000e-18 8.43280428e-18 0.00000000e+00
1.36656631e+02 8.43635000e-18 8.44078171e-18 0.00000000e+00
1.36747757e+02 8.44916000e-18 8.44436209e-18 0.00000000e+00
1.36838959e+02 8.44916000e-18 8.45063504e-18 0.00000000e+00
1.36930206e+02 8.44916000e-18 8.46892107e-18 0.00000000e+00
1.37021515e+02 8.49980000e-18 8.49545906e-18 0.00000000e+00
1.37112885e+02 8.49980000e-18 8.53471834e-18 0.00000000e+00
